business_id|name|city|state|latitude|longitude|stars|review_count|price|genres|avg score
paR-TLy42ZmBWhahAxCWAw|Taco Mac|Charlotte|NC|35.152861|-80.8398047|2.5|227|2|Chicken Wings|2.64
LzDjZ5Q5sKQ2HeH783e7qw|Yummy Sushi Roll|Henderson|NV|36.0697915|-115.0823129|4.0|3|N/A|Sushi Bars|4.0
7onAEqbbZChyYdB2nJoQdg|ZK Grill|Phoenix|AZ|33.6244243|-111.9784424|4.0|145|1|Mediterranean|4.04
3Y4Bd9eWVMsgejx2bP3MVw|Spasso Pizza & Mozzarella Bar|Phoenix|AZ|33.4483771|-112.0740373|3.5|40|2|Pizza /// Italian|3.51
_MLZSx7LBr0F0AI8MqqbMw|Cafe Cortez|Las Vegas|NV|36.1692159|-115.1387114|3.5|76|2|Cafes|3.27
RE_avyJUm52qCTRAA2CbkQ|Le Ragazze|Phoenix|AZ|33.3067372|-112.0537905|4.0|20|2|Italian|4.0
dMQqFWDfIg0k8jzV0kP9oA|Dairy Queen/Orange Julius|North Las Vegas|NV|36.2880071|-115.1783235|3.0|11|1|Food /// Juice Bars & Smoothies /// Hot Dogs /// Ice Cream & Frozen Yogurt|2.89
RZxhxqH9FBLPiO4NHug5gA|Cici's Pizza|Las Vegas|NV|36.0998697|-115.1185523|3.5|57|1|Pizza|3.4
7ual2R6AP3E5HDet4k6vXg|Subway|Las Vegas|NV|36.0903898131|-115.172310372|2.5|9|1|Fast Food /// Sandwiches|2.29
-ZMC5MmolT4JqxFsQRUz_Q|Amanecer Salvadoreno Restaurant|Las Vegas|NV|36.1531479|-115.1539905|4.0|13|1|Spanish /// Latin American|3.86
-eEZHb5r8ZIzFfZAtekg1Q|Streets of New York|Scottsdale|AZ|33.6272994|-111.8872999|3.0|35|2|Italian /// Pizza /// Sandwiches|3.09
fWPospnhb90Ve3ASkVhr6A|Roma Cafe Ristorante|Mesa|AZ|33.4154606|-111.6757155|4.0|57|2|Italian|4.21
aGOZvwtoY1yYnPgxM3HrLw|E&J's Pit Beef|Fort Mill|SC|35.0056741|-80.9455681|4.5|4|1|Barbeque|4.2
DoKUOUwAsWrlRY6ehzQV_w|Brasserie t|Montréal|QC|45.5075516112|-73.5667815348|3.5|94|3|French|3.6
0giHAKqhmiCWS-bMPzMjQw|Aka Fuji|Verdun|QC|45.4652364|-73.5667882|4.0|14|2|Sushi Bars|4.25
AwC5X4i4X01tJGg5aF3zng|Teriwoki|Las Vegas|NV|36.0169498|-115.1185519|3.0|5|1|Asian Fusion /// Chinese|3.0
LE5yuBdBkTDMTbXkVQbfaw|Hole in the Wall Crab Shack|Charlotte|NC|35.3242679|-80.947736|4.0|29|2|Seafood|4.3
Y9D61SRDiTAYJeaVbqvbFg|Wolfley's Neighborhood Grill|Phoenix|AZ|33.677102|-111.975283|3.5|189|2|Burgers /// American (Traditional) /// Chicken Wings|3.4
E3vrsYkHZ1kXKgxPSS8oEg|Pedritos Mexican Food|Mesa|AZ|33.4065892|-111.7715956|3.5|15|1|Mexican|3.67
qCOCPoxRo9_lLixup-TPTg|Yi Mei Champion Taiwan Deli|Las Vegas|NV|36.126816|-115.2250079|3.5|174|1|Taiwanese /// Chinese|3.51
ty18pNdo9ckiPdhFwyEozg|Flame Kabob|Las Vegas|NV|36.1592455|-115.2327223|4.5|7|1|Persian/Iranian /// Middle Eastern|4.5
ECO2Bi8a8sPjW6f7JMbhdg|Biscayne Steak, Sea and Wine|Las Vegas|NV|36.099777|-115.1725943|4.0|110|3|Seafood /// Steakhouses /// American (New)|3.9
IdZw9pdLAnNQWrAIbDL_Zw|Shan Dong Chinese Restaurant|Las Vegas|NV|36.1270191|-115.2250095|3.5|9|1|Chinese|3.17
hKmjsDS-nK-cPyUyix-PiQ|PT's|Las Vegas|NV|36.0686032269|-115.259810224|3.5|64|2|Bars /// Pubs /// Nightlife /// American (New) /// Sports Bars|3.58
neEGFNmmKibjExB4_215ZA|Brick|Phoenix|AZ|33.4432726|-112.0698979|3.0|163|2|Pizza /// American (New)|3.29
M9PFIaQV63vq_vQdnjIzyg|Scooter's Pub|Las Vegas|NV|36.0758928|-115.2421223|3.5|106|2|BarsAmerican (Traditional) /// Sports Bars /// Nightlife|3.69
eCuQ6JHogw4oOfgOG7nPgA|Villa Pizza|Las Vegas|NV|36.0839998|-115.1537389|2.5|16|2|Italian|2.14
o-xp12kZ8LiW5dinZavz-g|Papa John's Pizza|Scottsdale|AZ|33.6139224|-111.9271231|3.5|7|1|Pizza|3.33
awchAzxp8VwNcgj5oz9WDg|Stacks and Yolks|Las Vegas|NV|36.057847|-115.278523|3.5|462|2|Breakfast & Brunch /// American (Traditional)|3.42
Xr2Qe7Se0WyH68nOxSn5aw|Two Hippies Beach House|Scottsdale|AZ|33.4819226|-111.9261289|3.5|22|1|Burgers /// Hot Dogs /// Mexican|3.4
PXW0R2YQ7bEQ0Ni32GO4Tw|Blue Burrito Grille|Scottsdale|AZ|33.5025088|-111.9290233|2.5|8|1|Mexican|2.83
rKC8pZU2Ydh2IQkwB75Zww|Family Cafe|Mesa|AZ|33.3653686|-111.8591482|3.0|18|1|Breakfast & Brunch /// American (Traditional) /// Diners|3.05
FqVf9SmUPHk6Do36XoKLAg|La Raza Steaks and Ribs|Apache Junction|AZ|33.425335|-111.5485567|3.0|5|2|Steakhouses|3.2
zI9OV-6tBpaOvGOs2GSGvg|Annie's Gourmet Italian|Henderson|NV|36.0118753|-115.0628743|3.0|63|2|Italian|2.84
1_AcAa6m09HVXrfm-1B5Tg|Lai Lai Restaurant|Kitchener|ON|43.4448923234|-80.505913496|3.5|6|2|Comfort Food /// Singaporean /// Chinese|3.4
ioYXDntVqJudIYGoLJfuSg|Smokey Mountain BBQ|Las Vegas|NV|36.055363|-115.225306|2.5|3|N/A|Barbeque|3.0
udYZ82zdbH_0Lh-SihLs1w|Cora's Breakfast & Lunch|Kitchener|ON|43.4233104323|-80.4855655215|3.5|8|2|Breakfast & Brunch|3.5
qVN-P0aov4z5oknS12Cq1g|Five Guys Burgers and Fries|Phoenix|AZ|33.4474533|-112.0745574|3.0|94|2|Burgers /// Fast Food|3.17
LGE1fpUAGePp9bWjrBnVFQ|Thai Chili|Henderson|NV|36.0714583945|-115.083377659|4.0|118|1|Thai|4.0
yEE4tvMCBTka5ZYUCto16Q|Mundo Trattoria|Kirkland|QC|45.4549117587|-73.8596293895|4.0|6|3|Italian|4.17
LCnnEhMvIYHCFLT93YKk2Q|Flowrider Truck|Las Vegas|NV|36.175|-115.136389|4.0|4|1|Food Stands|3.75
CVos739DJ06t8-dNiRMyeQ|Thai Chili|Gilbert|AZ|33.3776903|-111.7528848|4.0|301|2|Thai|4.21
Tt6K5eQUSRu8F1RKxYmUbw|El Pollo Mobile|Las Vegas|NV|36.1437684|-115.2002267|4.0|15|1|Mexican|4.0
MW-PC5Vpb9Gaq8cGxJ8Chg|Williamsburg Arms|Kitchener|ON|43.4051568064|-80.5016115885|3.0|14|2|Pubs /// Bars /// Nightlife /// British|3.2
V4Xw6yqfVCcNag8tpDgsMw|Papa John's Pizza|Henderson|NV|36.013215|-114.960079|2.5|19|1|Pizza|2.39
76VkIOkxRgM0-uSyTrChmg|Komiko|Montréal|QC|45.5133249|-73.5595388|2.5|27|2|Japanese|2.52
0j2UisBk89SHqihr0IdlJw|Sal's Pizza|Tempe|AZ|33.4150471|-111.924676|3.0|28|1|Pizza|3.04
KnuN84OxoZeEIfFwBd8zbg|Tavern 51|Pittsburgh|PA|40.357079|-79.981105|4.5|10|2|Bars /// American (New) /// Nightlife|4.56
8A3BOq3Ba2YzTdNDgKOZMw|El Veracruz|Pineville|NC|35.083984|-80.882776|4.0|55|2|Mexican|3.94
D8nE0MdSghHRui75vIP-pA|Amaro Italiano Ristorante|Cave Creek|AZ|33.7428028|-111.9782697|4.0|106|2|Bars /// Wine Bars /// Nightlife /// ItalianPizza|3.89
xYGc-zzRQRO37y_5Ya6GUQ|Island Breeze|Las Vegas|NV|36.018425|-115.118069|4.0|19|1|Food Stands /// Hawaiian|4.06
0Wu4-E2NKM-H8Yt7zZ-cxw|Windy City Beefs N Dogs|Las Vegas|NV|36.1974376|-115.257775|4.5|211|1|Hot Dogs|4.35
iE1eq7kDacRwgvFZJmjfgw|Jimmy John's|Glendale|AZ|33.6383442|-112.2252053|3.0|55|1|Sandwiches|3.04
VJoA1dWb84FmthVbY6PL0Q|Chile Verde|Matthews|NC|35.0841853|-80.7314409|4.0|11|1|Mexican|4.0
kskztIDvBCuL6UX1Oflhrg|Ernie's High Adventure Pub & Deli|Henderson|NV|36.0272975|-115.0473614|4.0|5|2|Bars /// Nightlife /// Delis|3.8
fuCKyA_ZTXVEo8BwUaeh1Q|Subway|Las Vegas|NV|36.1651684|-115.1560759|2.5|6|N/A|Fast Food /// Sandwiches|2.5
N0euXkkYkOSrrckohlQkUQ|Accords|Montréal|QC|45.5036357|-73.5576069|4.0|41|3|Wine Bars /// Bars /// Nightlife /// French|4.18
RMzvWjF3K6GSnwBdRl-_ow|Rancho Papa Chulo's|Phoenix|AZ|33.578121|-112.118043|3.0|8|2|Mexican /// Buffets|3.13
p1Wb4mEH04qrUMfmPepFzw|Salt of the Earth|Pittsburgh|PA|40.4639479|-79.9316099|4.0|268|3|American (Traditional)|3.83
lm2W15OiR_Lw1ZDQB36MZA|Omnivore|Montréal|QC|45.5191394|-73.5841902|4.5|72|1|Middle Eastern /// Lebanese /// Mediterranean|4.36
X6kiOY9Ki8KXZjVHLro05w|West Addison|Scottsdale|AZ|33.6721048|-111.8904868|3.0|36|2|American (Traditional)|3.14
oItw_hRhH-FQjbXD-BR3Cg|Sandbar Mexican Grill|Phoenix|AZ|33.6758838863|-111.976783849|2.5|322|2|Mexican|2.85
jKeorIe_lmk-fBB_NXPs7A|Paul Kitching 21212|Edinburgh|MLN|55.9572917|-3.1820627|4.5|15|4|French|4.64
FtTOqfWaoSLUc8pI2p9BeA|Yogis Grill|Avondale|AZ|33.4659249|-112.2803214|3.0|51|1|Asian Fusion /// Japanese|3.28
LBV5CSdz7QcoOl46QInsvw|Uncle Bear's Grill & Bar|Chandler|AZ|33.2770025|-111.8753357|3.0|104|2|BarsAmerican (Traditional) /// Sports Bars /// Nightlife|2.95
3mEOCjX7s9mW4QUMqAAyOA|Pho Nam Noodle House|Madison|WI|43.0734853|-89.5267274|4.0|85|1|Vietnamese|3.9
YAD6k6DBBxgevBkyXgKE4Q|Laredo's|Madison|WI|43.0754424|-89.4538419|3.0|9|N/A|Mexican|3.38
YhBJajLay4nmbOqGsn_6aA|Lucky Dragon Chinese Restaurant|Pittsburgh|PA|40.4783789|-79.9555457|3.0|8|1|Chinese|3.0
nqgl_0ByskUCxm-I6cVpaw|Restaurant Caravelle|Montréal|QC|45.4965265|-73.5743194|3.5|21|1|Vietnamese|3.65
pMcvw3YU0kHYe3XdC34sSA|786 Halal Restaurant|Montréal|QC|45.5265363|-73.6243595|4.0|18|2|Pakistani|4.43
P8DQlNd4ZVCtxFsH_QARFQ|Asian BBQ & Noodles|Las Vegas|NV|36.1278838165|-115.224121095|4.0|370|1|Barbeque /// Chinese|4.12
6AHfkdtpx7yLOFetI38gHQ|Chopstix|Champaign|IL|40.110524|-88.23669|3.0|45|1|Chinese|2.93
F1UsF9LU5h7xp1k9LytT-w|Casablanca Kabab House|Champaign|IL|40.1102799|-88.2298014|3.5|45|2|Indian /// Middle Eastern|3.56
Wevvp32YJtRTb_SvtZhJtA|Monona Bait & Ice Cream|Monona|WI|43.071263|-89.333781|4.0|11|1|Food /// Ice Cream & Frozen Yogurt /// American (Traditional)|4.18
wH_kpDuTE6ChDAp5AlMfJA|Mekong Palace|Mesa|AZ|33.4130573|-111.8759932|3.5|150|2|Dim Sum /// Chinese|3.47
UuBlHg1Mk0jonBSQPHfD0w|Polo's Italian Cuisine|Glendale|AZ|33.53807|-112.166508|3.5|49|2|Italian|3.8
YqjE2e5RWccFsKwxOFEkGQ|Plaisirs Coupables|Montréal|QC|45.5001617|-73.5734424|2.5|8|3|Burgers|2.38
wndLfeIcNttkK9jHpF6fsg|Shakespeare's Grille & Pub|Henderson|NV|36.0029632|-115.1077258|4.0|163|2|Bars /// British /// Pubs /// Nightlife /// Gastropubs|3.87
s_4YrTTz1OMAa4UQs-wxYQ|Tuscan Oven|Glendale|AZ|33.5316532|-112.261149|2.5|21|2|Italian|2.57
tpJjVxyor9OOQfYgvAtdRA|Hue Gourmet|Mesa|AZ|33.4133505|-111.8759922|4.0|39|1|Food /// Ethnic FoodVietnamese /// Specialty Food|4.03
ZcOTflNmbdJkgG8VQTYT6w|Archie's Deli|Tempe|AZ|33.3494226|-111.956214|3.0|22|2|Delis|3.1
__etvGuL2dh_a1LOT0gNYQ|Big Guy's Sports Grill|Phoenix|AZ|33.6400604|-111.9823835|3.5|52|1|BarsAmerican (Traditional) /// Sports Bars /// Nightlife|3.68
NYg-hgqjQvq5RDRcV7iv8A|Otto Enoteca Pizzeria|Las Vegas|NV|36.1214517|-115.1696112|3.5|445|2|Pizza /// Italian|3.44
CJEM4qlKqLJ7EO8rtuFRpw|U & Me Cafe|Las Vegas|NV|36.126851|-115.207618|4.0|8|1|Chinese|3.71
9GMPZ0dRM4HdC16okqcwvA|Kaizen Fusion Roll & Sushi|Las Vegas|NV|36.1154188|-115.2006442|3.5|24|2|Sushi Bars /// Japanese|3.62
FNNs05wR2Fmt3XQDXRoNFg|Spice 9 Xpress Indian Cuisine|Charlotte|NC|35.2284099|-80.8426239|2.5|16|1|Indian|2.57
D1T1jtCfTfXD-cQE3QViow|Joe's Diner|Phoenix|AZ|33.5016589|-112.04725|4.0|152|1|Breakfast & Brunch /// Diners|4.04
41V_WrLzJErAkjAHbFrqsQ|Happy Buffet|Phoenix|AZ|33.5511368|-112.0565797|3.5|6|N/A|Buffets|3.67
EIRuE6R4EWv8AwD5sleNaQ|9091|Las Vegas|NV|36.1150822|-115.1484842|4.0|67|1|American (New)|4.07
9avj6sGmkoI3BPhdjNrT2g|Golden China Chinese Cuisine|Las Vegas|NV|36.1170213998|-115.090478742|3.5|67|1|Chinese|3.49
MiTjZ1zRGm8axG3BjsSA8g|San Francisco Sourdough Eatery|Henderson|NV|36.0180244|-115.1012254|3.5|56|1|Sandwiches|3.52
CizLmKlwhVxYjI5WumrjwQ|China Bowl|Charlotte|NC|35.2391283|-80.7983616|3.0|8|1|Chinese|2.71
83sb0wFGPND90SZ5sYEcPA|Twisted Lizard Tavern & Grill|Scottsdale|AZ|33.627188|-111.8549846|3.5|64|2|American (New)|3.48
zj2Olhf6zQGvm3DtCaEXew|Buffalo Wild Wings|Tempe|AZ|33.4236119326|-111.925787041|3.0|149|2|Bars /// American (Traditional) /// Sports Bars /// Nightlife /// Chicken Wings|2.85
ep4AN-jBsGwugk7SUvhyiA|Wienerschnitzel|Las Vegas|NV|36.2173600884|-115.213061701|2.5|11|1|Hot Dogs /// Fast Food /// Sandwiches|2.44
8jCaPSCw_2VewvPPHPQQcg|Ocho Locos Mexican Restaurant & Cantina|Anthem|AZ|33.8649643|-112.1388202|3.0|77|2|Mexican|2.84
tyHtzC4k-MvsTZOBZ8YaWw|China House Buffet|Phoenix|AZ|33.495304|-112.092068|2.5|4|N/A|Buffets|2.25
kcx-OLbCU2CAwUHDLUnP-g|The Pods By Wolfgang Puck|Las Vegas|NV|36.1088082|-115.173583|3.0|21|2|Pizza /// Italian|3.0
d-YNxMKL6ZhkiRhfUPxKHg|Thai Chef's Bistro|Scottsdale|AZ|33.6213757|-111.8976351|4.0|17|1|Thai /// Asian Fusion|3.94
8ybK693HDdSGs8EwGrfJCA|Presidio|Henderson|NV|36.0217118|-115.0853057|3.0|67|2|American (New)|3.1
mP7Z5WT9xahJWTy46DHP2w|Showmars|Charlotte|NC|35.225047|-80.84266|3.5|20|1|Greek|3.47
wr3bTAXlo6aB5LIbIx6ueQ|Kickstand Burgers & Bar|Charlotte|NC|35.22178|-80.8192399|4.0|194|2|Burgers /// Bars /// Nightlife|3.97
fo91zQZxcFza2Qf2hc2xsw|NY 54 Pizza & Ristorante|Chandler|AZ|33.2467202|-111.8408778|3.5|21|1|Italian /// Pizza /// Delis|3.94
6mAwrhtRksb5jxsJURtmxA|The Center Bistro|Tempe|AZ|33.424159|-111.938545|3.5|22|2|American (New) /// Event Planning & Services /// Venues & Event Spaces|3.5
dxY1gl4cO4-rEFATCkFUIw|PBR Rock Bar & Grill|Las Vegas|NV|36.1098235108|-115.171432448|3.0|528|2|Bars /// American (Traditional) /// Nightlife|3.1
GCty9fuEWrsl8o5xU7C38Q|Bentley's Coffee|Las Vegas|NV|36.1002158|-115.1119711|4.0|13|1|Cafes|4.0
AQoIv95mBZJzcY1jyoZipg|Bistro Japonais Furusato|Montréal|QC|45.5081165|-73.570758|4.0|39|2|Japanese|3.89
gDWgtHRmCDWuI5IKFR5lHg|Rotisserie Piri Piri Plateau|Montréal|QC|45.5241199|-73.5827565|3.5|29|1|Portuguese|3.43
UtEjf0xNOJoqyQst6EYUHA|Thai Express @ Sahara|Las Vegas|NV|36.1441542|-115.196028|3.5|3|N/A|Thai|2.5
BPmeW2bZBY4aQbu_E4Co8w|Indaba Restaurant|Edinburgh|EDH|55.9430958515|-3.20405960083|4.5|26|2|Tapas/Small Plates /// Spanish /// African|4.25
bIAyoeIMIPuLsEng6SRJgg|Taco Bell|Las Vegas|NV|36.3074953|-115.2791233|3.0|12|1|Fast Food|3.09
axGfIs1D9X487_-ZA_wcQw|Pizza Hut|Las Vegas|NV|36.2915193|-115.286492|2.5|23|2|Pizza|2.46
0sXYr-llEjeeyHH9dwDpjg|SC Prime Steakhouse|Las Vegas|NV|36.1687144|-115.2912992|3.5|42|3|Steakhouses|3.45
XZ-FSFJWchQTfZ5gQFncuw|La Boîte Gourmande|Montréal|QC|45.5274696|-73.5893173|3.5|16|2|Breakfast & Brunch|3.53
P9z62hMP-QAGQt406dylpA|Two Hippies Beach House - Bell Road|Phoenix|AZ|33.640408|-111.995167|3.5|12|1|Hot Dogs /// Mexican /// Gluten-Free|3.9
bOnTi0BP8_y36XXHE9KdLw|E. M. Pizzeria|Brentwood|PA|40.3670101|-79.984126|4.5|7|2|Pizza|4.5
vnffHkFJbmd-J3OaBbK2Eg|Spitfire Grill & Tavern|Tempe|AZ|33.3346157829|-111.912059784|3.5|27|2|Gastropubs|3.46
2hIKRM-dQlQBzTIscqE6qw|Bistro La Cervoise|Montréal|QC|45.5493876|-73.5418079|4.0|17|2|Brasseries|4.18
_gzo4jScQtavLCHzJo905Q|Midnight Diner|Charlotte|NC|35.2195|-80.8521952|3.5|307|1|Breakfast & Brunch /// American (Traditional) /// Diners|3.66
le1IsRLrTq2Xo78RyFpsnw|Jimmy John's|Scottsdale|AZ|33.6263425|-111.9247272|3.0|62|1|Sandwiches|2.89
3b97WGfUe9KX1697B0JKbQ|Mandalay Noodle World Restaurant|Tempe|AZ|33.3918579|-111.9091151|3.0|15|1|Asian Fusion|3.18
3o54cyB3_rlcI1_7DaHFVA|Alfonso's Mexican Food|North Las Vegas|NV|36.2603405|-115.1171278|2.5|4|N/A|Mexican|2.25
nM5YtnUtmtb3MF2nR3bl5A|Spacoli's Pizza and Wings|Tempe|AZ|33.4497074|-111.9269618|3.5|29|1|Food /// Food Delivery Services /// Cheesesteaks /// Pizza|3.41
-92fePI5W6MwOaxMxphFjA|My Big Fat Greek Express|Glendale|AZ|33.664516|-112.2026347|4.0|11|1|Greek|4.1
7LGjM8HKJTwqfYU3C7N_0w|Rico's American Grill|Phoenix|AZ|33.5478106|-112.0467571|3.0|95|2|American (Traditional) /// Sandwiches /// Salad|3.1
WhsjhETrYAGK7kZa0NQa7w|Schlotzky's|Henderson|NV|36.0651562|-115.0450513|3.5|27|1|American (Traditional) /// Sandwiches|3.58
ocZ11f_mu6QH2_cPW2Zfuw|Einstein Bros Bagels|Las Vegas|NV|36.2838114|-115.2872836|3.5|61|1|Food /// Breakfast & Brunch /// Bagels /// Coffee & Tea|3.7
d_qYu8tavFk8_-_Y5XcJYQ|Pho DNK Vietnamese Restaurant|Kitchener|ON|43.4508297|-80.4918441|3.5|6|1|Vietnamese|4.25
HRfH9_Yr8LFh-lYw5qfy2A|Peking Tokyo|Fort Mill|SC|35.0463497|-80.9914113|4.0|64|2|Sushi Bars /// Japanese /// Chinese|4.19
ve1yV77G1yCeVicz5I0ZfQ|Qdoba Mexican Grill|Charlotte|NC|35.2280448252|-80.8421324193|3.0|15|1|American (New)|3.07
T870Xz8KE_-KFF46KezDvQ|IHOP|Charlotte|NC|35.303872|-80.749548|2.5|33|1|Breakfast & Brunch /// American (Traditional)|2.35
S3ccQHpkBQTBBfRB-Q4adg|Jimmy John's|Scottsdale|AZ|33.6207496|-111.8918187|3.0|51|1|Sandwiches|2.9
jT_jo5c1rBcg6mpytIEWSQ|Cast Iron Waffles|Charlotte|NC|35.0261649|-80.8406503|4.0|111|1|Food /// Coffee & Tea /// Breakfast & Brunch|4.01
54HWTbaimVPsPqfUN8-liQ|Joey's|Las Vegas|NV|36.2403938|-115.2499061|2.5|18|2|Burgers|2.59
hr1mrZZCSEErFj-xKW0YQA|Patisserie La Legende|Montréal|QC|45.507348|-73.560264|3.0|21|1|Food /// Desserts /// Bakeries /// Chinese|2.93
5KwTR5ywZ_ntH3OGsT6Lcw|Hamburger Haven|Phoenix|AZ|33.4803022|-112.0807878|3.5|7|1|Breakfast & Brunch /// Fast Food /// Sandwiches|3.4
qh455klme9unowV-BQol7w|Paradise|Mesa|AZ|33.4145839|-111.8691924|4.5|9|2|American (New)|4.29
veEXx-cyi6TPRy7seyt2NA|Little Caesars Pizza|Pittsburgh|PA|40.394108|-80.0355829|2.0|4|1|Pizza|1.67
tDbXsDOecrv46J7YR2-FNw|Meatballz|Phoenix|AZ|33.6759492|-111.9746167|2.5|6|1|Italian|3.0
kg4AP5am_IUczgp1neOvMw|BRGR|Pittsburgh|PA|40.459918|-79.925347|3.5|323|2|Burgers /// American (Traditional)|3.46
DBoebGeuz91QAP3tSFYs6w|Capriotti's Sandwich Shop|Mesa|AZ|33.379629|-111.755457|3.5|87|1|Sandwiches|3.66
Cm8adqSt3IZSmVLJRbNfyA|Addiction Restaurant|Las Vegas|NV|36.107456|-115.154103|3.5|61|2|Breakfast & Brunch /// American (New) /// Event Planning & Services /// Venues & Event Spaces|3.31
VFRfBYycuieR56jZ6dgVeg|Yoasis Ahwatukee|Phoenix|AZ|33.3063743|-112.055068|4.0|29|1|Food /// Ice Cream & Frozen Yogurt /// American (Traditional)|3.96
eR5-nFI0Vp7EG2pIXQM3bw|McDonald's|Tempe|AZ|33.3944583|-111.9095229|2.5|15|1|Burgers /// Fast Food|2.4
sIrAwrRPM4KTD6fajS4_fQ|Underdogs|Edinburgh|EDH|55.9544628|-3.1980227|3.5|8|2|Pubs /// Bars /// American (Traditional) /// Nightlife|3.88
szvqB3i0U4Z0Cl_wtzlVdQ|Cook Out|Charlotte|NC|35.1215097|-80.9498363|3.5|19|1|Burgers /// Hot Dogs|3.76
lJZ6Fmei-JTNb-6AsGVFJg|Orient House|Madison|WI|43.060334|-89.401194|3.5|71|1|Chinese|3.5
yogx7L-udynx33Shu39yug|DC Steak House|Chandler|AZ|33.3024257|-111.8422554|3.5|220|3|Seafood /// Steakhouses|3.58
fe8qs-xZlakS0pqnimL62w|East West Pizzeria|Las Vegas|NV|36.0979917|-115.2977607|3.5|71|2|Italian /// Pizza|3.26
yP6EN6aa98a8CKUH3MSt9A|Amelios sur Bernard|Outremont|QC|45.5204508|-73.6086377|4.0|4|2|Pizza|3.5
EfXg0Bnv4RAbP4xfgxSiiw|Brosenbrus Cafe|Tempe|AZ|33.4148329|-111.9254187|4.5|51|1|Cafes /// Sandwiches|4.33
BcuFT-gQj6Epl56ZAWJIdA|ZeeZ Grill|Phoenix|AZ|33.4447199|-112.076896|3.5|15|1|American (Traditional) /// Mediterranean|3.47
PmeN_flCu1DonjP_g90sFw|Laurita's Taco Shop|Las Vegas|NV|36.0286035|-115.1353351|3.5|81|1|Mexican|3.85
ml5fCgncXkLvNZR_PReTDA|Mo's Pizzeria|Las Vegas|NV|36.1884232|-115.2241091|3.5|20|1|Pizza|3.71
9YUe5J_cPCBo_mL7-z9HCQ|Canteen Modern Tequila Bar|Tempe|AZ|33.4241272|-111.9405173|3.5|231|2|Bars /// Mexican /// Nightlife|3.53
xt4XT9zKQ_LzZx8Pd04Jww|Subway|Las Vegas|NV|36.14409793|-115.15543874|3.0|8|1|Fast Food /// Sandwiches|3.0
8GlGakyGqp9WvToKcnJmxg|Nostrano|Madison|WI|43.072631|-89.384011|4.0|158|3|Italian /// Mediterranean|4.09
6bYrqzWQ2OOYb0I2GofsHQ|Bio Bistro|Tempe|AZ|33.4203201234|-111.928625107|3.0|7|1|Cafes|3.0
HrTXmtWrsgmWnoqV5nbTGg|Persimmon Bar & Grille|Anthem|AZ|33.865303|-112.110251|3.5|7|2|American (New)|3.71
UCEAhciqe8avW1N-bWJ32g|Los Taquitos|Phoenix|AZ|33.538927|-112.048079|4.0|224|1|Mexican|4.16
WYj43z0qmlKklhcvV75mwQ|The Greek Pita|Phoenix|AZ|33.7123683|-112.1096688|4.5|92|1|Greek|4.29
szcPQs5JVAl3iDvRBpvghQ|Snow Ono Shave Ice|Las Vegas|NV|36.1697096|-115.1236952|5.0|137|1|Food /// Shaved Ice /// Food Stands|4.81
LCeF1wK5OqP3PPEVBa5Xfw|BabyStacks Cafe|Las Vegas|NV|36.2037425|-115.2598768|4.0|904|2|Breakfast & Brunch /// American (Traditional)|4.13
8v2OAitccSfmLOrjjxr1YA|Sidewinder Subs|Gilbert|AZ|33.3494438463|-111.821302053|4.5|122|1|Sandwiches|4.45
aPX8nQb_Y8L34yKrbfUJ4g|Yen's Gourmet|Pittsburgh|PA|40.4608619|-79.9227547|2.0|18|1|Chinese|2.14
mbwPTr1G1AtOWHbJtO-1CA|Fratellos Cafe and Catering|Peoria|AZ|33.6068141|-112.2627103|4.0|4|1|Italian /// American (Traditional) /// Cafes|3.33
NqbkQOyymWktiq5ulrl2BA|Sabor Criollo|Edinburgh|EDH|55.9583636|-3.2095261|4.0|11|3|Latin American|4.0
cIbyUCN3BFyDKCDw8U5x-A|Filiberto's Mexican Food|San Tan Valley|AZ|33.1356106474|-111.540584564|3.5|24|1|Mexican|3.3
jcCDwwBoPtvHA2EuBzGP1Q|Lulu's On The Move|Las Vegas|NV|36.128561|-115.1711298|4.5|16|1|Food /// Desserts /// Sandwiches /// Food Stands|4.67
FpVmFPMyHxrOKBus8ASWqQ|Venice Pizzeria|Pittsburgh|PA|40.366983|-79.9841395|4.0|5|2|Pizza|4.25
n_ZuPiXgB4YPbkuSINpabQ|The Cowfish Sushi Burger Bar|Charlotte|NC|35.1526108|-80.8285434|4.0|963|2|Burgers /// Sushi Bars /// Asian Fusion|4.2
-Xl2R863UWrQEyp4dSzMaA|Coriander India Grill|Pittsburgh|PA|40.4326795042|-79.92303662|3.5|87|2|Indian|3.27
xxyuGOeAWnKVwIfoKnfUNA|Jimmy Woo's|Scottsdale|AZ|33.4977992|-111.9259521|3.0|78|2|Chinese|2.95
sI-2c9HZ0RjZX1OU-5DW0A|Hayashi Hibachi|Goodyear|AZ|33.4634068|-112.3586381|3.0|104|2|Japanese|2.85
OU6yfyuCzwJZvZFRnTOZzg|Crab Corner|Las Vegas|NV|36.1129986|-115.119895|4.0|335|2|Seafood|4.02
1GYjuEYlbaQzEaCBKGirJg|Firehouse Subs|Las Vegas|NV|36.19644395|-115.250950253|4.0|101|1|Delis /// Fast Food /// Sandwiches|3.83
